group,sense,tag,note,word,def,example
Simple / clear,easy to grasp,clarity,lucid / coherent = clearly expressed; clear-cut = leaving no doubt.,lucid,expressed clearly and easy to understand,Her lucid account made a difficult theory feel approachable.
Simple / clear,easy to grasp,clarity,lucid / coherent = clearly expressed; clear-cut = leaving no doubt.,transparent,easily understood; clear and open,"The method is transparent, so other teams can repeat it."
Simple / clear,easy to grasp,clarity,lucid / coherent = clearly expressed; clear-cut = leaving no doubt.,self-explanatory,clear enough to need no further explanation,The chart is self-explanatory and requires no detailed caption.
Simple / clear,easy to grasp,clarity,lucid / coherent = clearly expressed; clear-cut = leaving no doubt.,uncomplicated,simple; without unnecessary difficulty,The survey used an uncomplicated set of yes-or-no questions.
Simple / clear,easy to grasp,clarity,lucid / coherent = clearly expressed; clear-cut = leaving no doubt.,intelligible,able to be understood; clear,The summary makes the dense findings intelligible to non-experts.
Simple / clear,easy to grasp,clarity,lucid / coherent = clearly expressed; clear-cut = leaving no doubt.,accessible,easy to understand or approach,The textbook makes complex statistics accessible to beginners.
Simple / clear,easy to grasp,clarity,lucid / coherent = clearly expressed; clear-cut = leaving no doubt.,coherent,logically organised and clearly connected,The essay presents a coherent argument from start to finish.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,evident,clear and easily seen or understood,The benefits of the programme were evident within a few months.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,apparent,"clearly seen, though sometimes only seeming so",It soon became apparent that the original estimate was too low.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,conspicuous,clearly visible and attracting notice,The lack of women in senior roles was conspicuous in the data.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,manifest,clear and obvious to the eye or mind,The strain on local services was manifest in the long queues.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,blatant,"very obvious, usually in a bad way",The study revealed a blatant bias in the selection of samples.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,unmistakable,so clear it cannot be mistaken,There was an unmistakable rise in temperatures over the period.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,marked,clearly noticeable; distinct,Researchers observed a marked improvement in the test group.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,pronounced,very noticeable and strong,The effect was more pronounced among younger participants.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,glaring,"very obvious and impossible to ignore, usually a fault",The report contained several glaring errors in its figures.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,self-evident,obvious without need for proof or explanation,The need for clean water is self-evident in such regions.
Obvious / evident,easy to see or notice,clarity,apparent can mean 'seeming' as well as 'obvious' — check the context.,discernible,able to be noticed or perceived,There was no discernible difference between the two groups.
Unclear / vague,hard to make out or pin down,clarity,ambiguous / equivocal = able to mean more than one thing; opaque = impossible to see into.,ambiguous,having more than one possible meaning; unclear,"The survey question was ambiguous, so responses were hard to interpret."
Unclear / vague,hard to make out or pin down,clarity,ambiguous / equivocal = able to mean more than one thing; opaque = impossible to see into.,obscure,not clearly expressed or easily understood,The reasons for the sudden collapse remain obscure to historians.
Unclear / vague,hard to make out or pin down,clarity,ambiguous / equivocal = able to mean more than one thing; opaque = impossible to see into.,nebulous,vague and lacking clear form or definition,The proposal set only nebulous goals with no firm targets.
Unclear / vague,hard to make out or pin down,clarity,ambiguous / equivocal = able to mean more than one thing; opaque = impossible to see into.,hazy,vague and not clearly defined or remembered,Witnesses gave only a hazy account of what had happened.
Unclear / vague,hard to make out or pin down,clarity,ambiguous / equivocal = able to mean more than one thing; opaque = impossible to see into.,equivocal,open to more than one interpretation; deliberately unclear,The official statement was equivocal about the project's future.
Unclear / vague,hard to make out or pin down,clarity,ambiguous / equivocal = able to mean more than one thing; opaque = impossible to see into.,opaque,hard to understand; not transparent,The legal wording was so opaque that experts disagreed on it.
Unclear / vague,hard to make out or pin down,clarity,ambiguous / equivocal = able to mean more than one thing; opaque = impossible to see into.,ill-defined,not clearly described or marked out,The boundary between the two regions remains ill-defined.
Unclear / vague,hard to make out or pin down,clarity,ambiguous / equivocal = able to mean more than one thing; opaque = impossible to see into.,murky,not clear; confusing and hard to understand,The origins of the custom are murky and poorly documented.
Unclear / vague,hard to make out or pin down,clarity,ambiguous / equivocal = able to mean more than one thing; opaque = impossible to see into.,indistinct,not clear or easily seen; vague,The early records give only an indistinct picture of the period.
Unclear / vague,hard to make out or pin down,clarity,ambiguous / equivocal = able to mean more than one thing; opaque = impossible to see into.,open to interpretation,able to be understood in more than one way,The results are open to interpretation and remain widely debated.
Fast / rapid,happening quickly,manner,meteoric = a fast rise; hasty = fast and careless.,rapid,happening or moving very quickly,The country saw rapid economic growth during the last two decades.
Fast / rapid,happening quickly,manner,meteoric = a fast rise; hasty = fast and careless.,swift,fast and smooth in movement or action,Authorities took swift action to contain the spreading outbreak.
Fast / rapid,happening quickly,manner,meteoric = a fast rise; hasty = fast and careless.,speedy,done or achieved quickly,Patients on the new programme made a speedy recovery.
Fast / rapid,happening quickly,manner,meteoric = a fast rise; hasty = fast and careless.,brisk,quick and energetic in pace,Demand for electric vehicles grew at a brisk pace last year.
Fast / rapid,happening quickly,manner,meteoric = a fast rise; hasty = fast and careless.,accelerated,made to happen faster than usual,The accelerated timetable allowed students to finish the course early.
Fast / rapid,happening quickly,manner,meteoric = a fast rise; hasty = fast and careless.,hasty,"done quickly, often without enough care",Critics warned that the hasty decision overlooked important safety data.
Fast / rapid,happening quickly,manner,meteoric = a fast rise; hasty = fast and careless.,instantaneous,"happening immediately, with no delay",Modern sensors provide an almost instantaneous response to temperature changes.
Fast / rapid,happening quickly,manner,meteoric = a fast rise; hasty = fast and careless.,meteoric,rising very quickly to success or fame,The firm's meteoric rise surprised even seasoned market analysts.
Fast / rapid,happening quickly,manner,meteoric = a fast rise; hasty = fast and careless.,headlong,"done with reckless, uncontrolled speed",The headlong rush to adopt the technology ignored obvious risks.
Fast / rapid,happening quickly,manner,meteoric = a fast rise; hasty = fast and careless.,at a stroke,suddenly and all at once,The new law removed the trade barriers at a stroke.
Slow / gradual,happening over a long time,manner,incremental / piecemeal = in small stages; protracted = lasting longer than expected.,gradual,happening slowly over a long period,The data show a gradual decline in coastal bird populations.
Slow / gradual,happening over a long time,manner,incremental / piecemeal = in small stages; protracted = lasting longer than expected.,sluggish,slow-moving and lacking energy or activity,Economic recovery remained sluggish throughout the following decade.
Slow / gradual,happening over a long time,manner,incremental / piecemeal = in small stages; protracted = lasting longer than expected.,leisurely,unhurried and relaxed in pace,"Reforms advanced at a leisurely pace, frustrating many campaigners."
Slow / gradual,happening over a long time,manner,incremental / piecemeal = in small stages; protracted = lasting longer than expected.,incremental,"happening in small, gradual steps",Researchers favoured incremental changes over a single dramatic overhaul.
Slow / gradual,happening over a long time,manner,incremental / piecemeal = in small stages; protracted = lasting longer than expected.,steady,continuing gradually at an even rate,The region recorded a steady rise in literacy over fifty years.
Slow / gradual,happening over a long time,manner,incremental / piecemeal = in small stages; protracted = lasting longer than expected.,protracted,lasting longer than expected or necessary,The protracted negotiations dragged on for almost three years.
Slow / gradual,happening over a long time,manner,incremental / piecemeal = in small stages; protracted = lasting longer than expected.,drawn-out,made to last an unnecessarily long time,The drawn-out legal process delayed the project considerably.
Slow / gradual,happening over a long time,manner,incremental / piecemeal = in small stages; protracted = lasting longer than expected.,piecemeal,done gradually in unconnected stages,"Funding arrived in a piecemeal way, slowing the research."
Slow / gradual,happening over a long time,manner,incremental / piecemeal = in small stages; protracted = lasting longer than expected.,by degrees,"gradually, in small successive amounts",Public attitudes shifted by degrees rather than overnight.
Slow / gradual,happening over a long time,manner,incremental / piecemeal = in small stages; protracted = lasting longer than expected.,step by step,proceeding gradually one stage at a time,The manual explains the experiment step by step.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,ancient,belonging to the very distant past,Ancient civilisations developed surprisingly advanced irrigation systems.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,former,existing or holding a position in the past,The former director founded the institute in 1962.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,previous,coming or happening before in time,Previous studies had reached very different conclusions.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,long-standing,having existed for a long time,The two nations resolved a long-standing border dispute.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,age-old,having existed since very long ago,Farmers still rely on age-old methods of crop rotation.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,bygone,"belonging to an earlier, past era",The museum preserves crafts from a bygone age.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,erstwhile,former; in the past but no longer,The erstwhile capital is now a quiet provincial town.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,time-honoured,respected because it has existed a long time,The festival follows a time-honoured set of rituals.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,of old,from former or ancient times,The customs of old still shape village life today.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,dating back to,having existed since a stated past time,"The manuscript, dating back to 1300, survived intact."
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,antiquated,old-fashioned and no longer useful,The factory's antiquated machinery could not meet modern demand.
Old / earlier,"from the past, long-standing",time,dating back to + date often answers a 'when' gap-fill; antiquated / outdated = old AND no longer useful.,outdated,no longer current or useful,The textbook relied on outdated theories of memory.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,contemporary,belonging to the present time,Contemporary research challenges many earlier assumptions.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,emerging,newly appearing and starting to develop,Emerging technologies are reshaping the labour market.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,cutting-edge,extremely modern and advanced,The lab uses cutting-edge equipment to analyse samples.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,novel,new and not seen before,Scientists proposed a novel approach to storing energy.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,state-of-the-art,using the most advanced current technology,The hospital installed a state-of-the-art scanning facility.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,up-to-date,including the most recent information or methods,Researchers relied on up-to-date census figures.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,recent,having happened a short time ago,Recent findings suggest the trend is reversing.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,the latest,the most recent or newest version,The report incorporates the latest climate projections.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,newly developed,recently created or invented,A newly developed vaccine reduced infections sharply.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,in its infancy,at a very early stage of development,The field of quantum computing is still in its infancy.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,groundbreaking,introducing important new ideas or methods,Her groundbreaking study transformed how we view memory.
New / modern,"recent, up to date",time,in its infancy = very new and underdeveloped; unprecedented = never seen before.,unprecedented,never having happened or existed before,The region faced an unprecedented level of drought.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,prevalent,widespread and commonly occurring,Smartphone use is prevalent among teenagers worldwide.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,widespread,existing or happening over a large area,There was widespread support for the new policy.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,commonplace,very ordinary because it happens so often,Remote working has become commonplace in many industries.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,rife,"very common, usually of something bad",Misinformation was rife during the election campaign.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,ubiquitous,found or seeming to be everywhere,Plastic packaging is now ubiquitous in supermarkets.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,pervasive,spreading widely throughout something,The influence of social media is pervasive in modern life.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,routine,done regularly as a normal procedure,Routine checks helped detect the fault early.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,the norm,the usual or expected situation,Flexible hours have become the norm in this sector.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,frequently,"happening often, at short intervals",The species is frequently sighted along the coast.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,habitually,as a regular habit or usual practice,Many commuters habitually check their phones while travelling.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,endemic,regularly found among a particular group or area,The disease is endemic in several tropical regions.
Common / frequent,"happens often, widespread",frequency,ubiquitous / pervasive = found everywhere; rampant = common AND spreading unchecked.,rampant,spreading uncontrollably and widely,Corruption was rampant within the failing institution.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",scarce,available in very small amounts; hard to find,Clean water became scarce during the prolonged drought.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",uncommon,not happening or seen very often,Such severe storms are uncommon in this region.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",exceptional,unusual and not following the normal pattern,These results were exceptional and not easily repeated.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",sporadic,happening occasionally and irregularly,Sporadic protests broke out across several cities.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",infrequent,not happening often,Visits by inspectors were infrequent and poorly recorded.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",seldom,almost never; rarely,The phenomenon is seldom observed outside laboratories.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",atypical,not representing the usual type or pattern,The patient's atypical symptoms puzzled the doctors.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",few and far between,rare and widely spaced apart,Successful trials were few and far between.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",anomalous,differing from what is normal or expected,The anomalous readings forced a review of the equipment.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",out of the ordinary,unusual or different from the normal,Investigators found nothing out of the ordinary in the data.
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",isolated,single and not part of a wider pattern,"The fault was an isolated incident, not a systemic flaw."
Rare / unusual,"happens seldom, uncommon",frequency,"sporadic = irregular, occasional; anomalous = doesn't fit the pattern.",one-off,happening only once; not repeated,"The grant was a one-off payment, not annual funding."
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,originate,to begin or come into existence,The custom originated in rural farming communities.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,emerge,to come into being or become known,A new theory emerged from the unexpected results.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,give rise to,to cause something to begin or appear,The discovery gave rise to an entirely new discipline.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,be founded,to be established or set up,The university was founded in the nineteenth century.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,be established,to be set up and begin operating,The agency was established to monitor air quality.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,initiate,to start or set a process going,The government initiated a wide-ranging reform programme.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,launch,"to start an activity, plan, or product",Researchers launched a long-term study of migration patterns.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,set in motion,to start a process that then continues,The ruling set in motion sweeping legal changes.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,stem from,to begin or develop as a result of,Many problems stem from poor early planning.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,have its roots in,to have originally begun in something,The conflict has its roots in colonial history.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,instigate,to bring about or start something deliberately,Activists instigated a campaign for cleaner energy.
Begin / start,"come into being, set going",process,have its roots in / originate = where something began.,embark on,to begin an important or lengthy task,The team embarked on a five-year research project.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,cease,to come to an end or stop completely,Production ceased once funding ran out.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,terminate,to bring or come to an end,The agency terminated the contract after repeated failures.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,abolish,to end officially by law or decision,The reform abolished tuition fees for poorer students.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,phase out,to end something gradually over time,The country plans to phase out coal power by 2035.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,come to a halt,to stop moving or progressing,Construction came to a halt amid funding disputes.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,wind down,to gradually reduce activity before ending,The charity began to wind down its overseas operations.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,be discontinued,to be stopped or no longer produced,The medication was discontinued after safety concerns arose.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,draw to a close,to gradually come to an end,"As the study drew to a close, clear patterns appeared."
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,bring to an end,to cause something to stop or finish,The treaty brought decades of conflict to an end.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,die out,to gradually disappear completely,Many regional dialects are slowly dying out.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,wane,to gradually decrease and fade away,Public interest in the issue began to wane.
End / stop,finish or cease,process,phase out / wind down = end gradually; abolish = end deliberately by rule.,fizzle out,to end weakly after a promising start,The campaign fizzled out through lack of support.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,expenditure,the amount of money that is spent,Government expenditure on education rose sharply last year.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,outlay,"money spent, especially at the start",The initial outlay for the equipment was considerable.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,revenue,income earned by a business or government,Tourism generates substantial revenue for the region.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,funding,money provided to support an activity,The project relied on public funding for its research.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,affordable,cheap enough that people can pay for it,The scheme aims to provide affordable housing for families.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,costly / pricey,expensive; costing a lot of money,Importing the materials proved costly for manufacturers.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,lucrative,producing a large profit,The patent turned out to be highly lucrative.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,economical,giving good value; not wasteful of money,Public transport is a more economical option for commuters.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,subsidy,money given to reduce a cost or price,Farmers received a subsidy to adopt greener methods.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,investment,money put in to gain future returns,The firm made a large investment in renewable energy.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,overheads,regular running costs of a business,High overheads forced the small shop to close.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,exorbitant,far too high or expensive,The exorbitant fees deterred many prospective students.
Money / cost,financial terms,money,lucrative = profitable; economical / cost-effective = good value; exorbitant = far too expensive.,cost-effective,giving good results for the money spent,Prevention proved more cost-effective than later treatment.
Idea / concept,"an idea, assumption or mental construct",academic,,notion,"a general idea, belief or understanding of something",The popular notion that we use only ten percent of our brains is false.
Idea / concept,"an idea, assumption or mental construct",academic,,premise,a statement assumed true and used as a basis for argument,The whole argument rests on the premise that resources are unlimited.
Idea / concept,"an idea, assumption or mental construct",academic,,abstraction,a general idea formed apart from specific concrete examples,Justice is an abstraction that different cultures interpret in very different ways.
Idea / concept,"an idea, assumption or mental construct",academic,,conjecture,an opinion or idea based on incomplete evidence; a guess,His explanation of the ruins remained pure conjecture without supporting archaeological data.
Theory / framework,structures for explaining or organising ideas,academic,,framework,a basic structure of ideas used to organise or analyse,Researchers proposed a new framework for understanding how languages change over time.
Theory / framework,structures for explaining or organising ideas,academic,,model,a simplified description used to explain or predict something,The climate model predicts a steady rise in average ocean temperatures.
Theory / framework,structures for explaining or organising ideas,academic,,hypothesis,a proposed explanation offered for testing through investigation,The scientists designed an experiment to test their hypothesis about plant growth.
Theory / framework,structures for explaining or organising ideas,academic,,schema,a mental structure that organises knowledge into patterns,Children build a schema of how the world works through repeated experience.
Theory / framework,structures for explaining or organising ideas,academic,,thesis,a central claim or argument put forward and defended,The author's main thesis is that trade shaped early urban civilisations.
Theory / framework,structures for explaining or organising ideas,academic,,doctrine,a set of principles or beliefs taught by a group,Economic doctrine of that era held that free markets always self-correct.
Theory / framework,structures for explaining or organising ideas,academic,,postulate,a principle assumed true as a basis for reasoning,Geometry begins from a few simple postulates accepted without proof.
Method / approach,a way of doing or investigating something,academic,,method,an organised way of doing or investigating something,The study used a quantitative method to measure changes in attitude.
Method / approach,a way of doing or investigating something,academic,,approach,a particular way of dealing with a task or problem,A more flexible approach to teaching improved students' overall engagement.
Method / approach,a way of doing or investigating something,academic,,technique,a practical skilled way of carrying out a task,Archaeologists used a careful excavation technique to protect fragile artefacts.
Method / approach,a way of doing or investigating something,academic,,means,a method or way of achieving a particular result,Migration became the main means by which the species spread across continents.
Method / approach,a way of doing or investigating something,academic,,mechanism,a process or system by which something is done,Scientists are still studying the mechanism that triggers cell repair.
Method / approach,a way of doing or investigating something,academic,,methodology,the set of methods and principles used in research,Critics questioned the methodology behind the survey's surprisingly strong conclusions.
Method / approach,a way of doing or investigating something,academic,,protocol,a fixed set of rules guiding how something is done,All participants followed the same testing protocol to ensure reliable results.
Component / element,a part of a larger whole,academic,,element,one essential part of a larger whole,Trust is a key element in any successful working relationship.
Component / element,a part of a larger whole,academic,,aspect,one particular part or feature of something,"The report examines every aspect of urban transport, from cost to safety."
Component / element,a part of a larger whole,academic,,dimension,a particular part or measurable feature of a complex thing,Poverty has an economic dimension as well as a social one.
Component / element,a part of a larger whole,academic,,facet,one of many sides or aspects of something,The museum explores every facet of daily life in ancient Rome.
Component / element,a part of a larger whole,academic,,ingredient,one part that combines with others to form a whole,Strong leadership is a vital ingredient in lasting social reform.
Component / element,a part of a larger whole,academic,,segment,one distinct part into which something is divided,The wealthiest segment of the population owns most of the land.
Establish / verify,to confirm something is true or set it firmly,academic,,verify,to check or prove that something is true,Researchers repeated the experiment to verify their earlier findings.
Establish / verify,to confirm something is true or set it firmly,academic,,validate,to confirm that something is accurate or well founded,Independent tests were needed to validate the company's safety claims.
Establish / verify,to confirm something is true or set it firmly,academic,,authenticate,to prove that something is genuine or real,Experts used chemical analysis to authenticate the ancient manuscript.
Establish / verify,to confirm something is true or set it firmly,academic,,vindicate,to prove that a claim or person was right,Later evidence vindicated the theory that critics had once dismissed.
Establish / verify,to confirm something is true or set it firmly,academic,,affirm,to state firmly that something is true,The new data affirm the link between exercise and improved memory.
Derive / obtain,to get or draw something from a source,academic,,derive,to obtain or get something from a source,Many modern drugs are derived from compounds found in plants.
Derive / obtain,to get or draw something from a source,academic,,obtain,"to get or acquire something, often with effort",Researchers obtained funding to extend the study by two years.
Derive / obtain,to get or draw something from a source,academic,,glean,to gather information slowly and in small amounts,Historians glean details of daily life from old letters and receipts.
Derive / obtain,to get or draw something from a source,academic,,attain,to reach or achieve something through effort,Few students attain such a high level of fluency in two years.
Derive / obtain,to get or draw something from a source,academic,,procure,"to obtain something, especially with difficulty",The expedition struggled to procure enough fresh water for the journey.
Underlying / inherent,"existing as a basic, built-in part",academic,,inherent,"existing as a natural, permanent part of something",There is an inherent risk in relying on a single data source.
Underlying / inherent,"existing as a basic, built-in part",academic,,innate,present from birth rather than learned,Some researchers argue that the ability for language is innate.
Underlying / inherent,"existing as a basic, built-in part",academic,,latent,present but hidden and not yet active or visible,The virus can remain latent in the body for many years.
Underlying / inherent,"existing as a basic, built-in part",academic,,ingrained,firmly fixed and very hard to change,Deeply ingrained habits often resist even the strongest official campaigns.
Coherent / valid,logically sound and convincing,academic,,valid,based on sound reasoning and therefore acceptable,The reviewers agreed that her objections to the study were valid.
Coherent / valid,logically sound and convincing,academic,,sound,based on good reasoning and reliable judgement,The committee praised the proposal as financially sound and well researched.
Coherent / valid,logically sound and convincing,academic,,rational,based on clear reason rather than emotion,A rational analysis of the costs led them to abandon the plan.
Coherent / valid,logically sound and convincing,academic,,cogent,"clear, logical and very convincing",She made a cogent case for investing more in public transport.
Coherent / valid,logically sound and convincing,academic,,logical,following clearly and sensibly from the reasoning,Closing the older factories was the logical result of falling demand.
Coherent / valid,logically sound and convincing,academic,,tenable,able to be defended successfully against criticism,"Given the new evidence, the original explanation is no longer tenable."
Coherent / valid,logically sound and convincing,academic,,plausible,seeming reasonable and likely to be true,The author offers a plausible explanation for the empire's sudden collapse.
Arbitrary / random,without a clear system or reason,academic,,arbitrary,"based on chance or personal choice, not on reason",The boundary between the two regions seems entirely arbitrary.
Arbitrary / random,without a clear system or reason,academic,,random,happening without a definite pattern or plan,Participants were placed into groups in a random order.
Arbitrary / random,without a clear system or reason,academic,,haphazard,done without careful order or planning,"The city grew in a haphazard way, with little overall design."
Arbitrary / random,without a clear system or reason,academic,,erratic,irregular and unpredictable in pattern or behaviour,The instrument gave erratic readings that the team could not explain.
Arbitrary / random,without a clear system or reason,academic,,capricious,"changing suddenly and unpredictably, without clear reason",The capricious weather made it hard to plan the field research.
Relevant / applicable,connected to and bearing on the matter,academic,,relevant,closely connected with and important to the matter being discussed,The researcher excluded any data that was not directly relevant to the central question.
Relevant / applicable,connected to and bearing on the matter,academic,,pertinent,directly related and useful to the topic under consideration,Her review raised several pertinent points about the study's sampling methods.
